provider,ip_claim_sum,ip_claim_mean,ip_claim_max,ip_deductible_sum,ip_deductible_mean,ip_unique_patients,ip_deceased_patients,op_claim_sum,op_claim_mean,op_claim_max,op_deductible_sum,op_deductible_mean,op_unique_patients,op_deceased_patients,potentialfraud,total_claim_sum,total_claim_mean,total_deductible_sum,total_deductible_mean,total_unique_patients,total_deceased_patients,deceased_patient_ratio,claim_per_patient,ip_op_claim_ratio,ip_max_mean_ratio,chronic_cond_ratio,avg_claim_per_deceased
PRV52720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15050.0,301.0,2700.0,80.0,1.6,24.0,0.0,No,15050.0,627.0833072048622,80.0,3.33333319444445,24.0,0.0,0.0,627.0833072048622,0.0,0.0,0.0,0.0
PRV52721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810.0,258.57142857142856,1400.0,0.0,0.0,7.0,0.0,No,1810.0,258.57139163265833,0.0,0.0,7.0,0.0,0.0,258.57139163265833,0.0,0.0,0.0,0.0
PRV52722,76000.0,8444.444444444445,15000.0,9612.0,1068.0,8.0,0.0,71380.0,260.5109489051095,3300.0,460.0,1.6788321167883211,119.0,2.0,No,147380.0,1160.4724318073038,10072.0,79.30708598970799,127.0,2.0,0.015748031372062744,1160.4724318073038,1.0647240123134671,1.7763157892633308,0.0,73690.0
PRV52723,169000.0,9388.888888888889,42000.0,19224.0,1068.0,16.0,0.0,50760.0,311.41104294478527,3300.0,220.0,1.3496932515337423,88.0,0.0,No,219760.0,2113.076902758876,19444.0,186.9615366638314,104.0,0.0,0.0,2113.076902758876,3.3293932229446535,4.473372780588635,0.0,0.0
PRV52724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,210.0,2400.0,0.0,0.0,17.0,0.0,No,5040.0,296.47057079584874,0.0,0.0,17.0,0.0,0.0,296.47057079584874,0.0,0.0,0.0,0.0
PRV52725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18850.0,448.8095238095238,9600.0,110.0,2.619047619047619,40.0,2.0,No,18850.0,471.24998821875033,110.0,2.749999931250002,40.0,2.0,0.04999999875000003,471.24998821875033,0.0,0.0,0.0,9425.0
PRV52726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,190.0,300.0,0.0,0.0,2.0,0.0,No,380.0,189.99990500004748,0.0,0.0,2.0,0.0,0.0,189.99990500004748,0.0,0.0,0.0,0.0
PRV52727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650.0,220.83333333333334,900.0,50.0,4.166666666666667,10.0,0.0,No,2650.0,264.9999735000027,50.0,4.99999950000005,10.0,0.0,0.0,264.9999735000027,0.0,0.0,0.0,0.0
PRV52728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3140.0,209.33333333333334,500.0,0.0,0.0,12.0,1.0,No,3140.0,261.66664486111296,0.0,0.0,12.0,1.0,0.08333332638888948,261.66664486111296,0.0,0.0,0.0,3140.0
PRV52729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,250.0,400.0,0.0,0.0,2.0,0.0,No,500.0,249.99987500006247,0.0,0.0,2.0,0.0,0.0,249.99987500006247,0.0,0.0,0.0,0.0
PRV52731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4410.0,191.7391304347826,2000.0,110.0,4.782608695652174,13.0,6.0,No,4410.0,339.2307431360967,110.0,8.461537810650938,13.0,6.0,0.4615384260355057,339.2307431360967,0.0,0.0,0.0,735.0
PRV52732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2490.0,249.0,1900.0,0.0,0.0,6.0,0.0,No,2490.0,414.9999308333449,0.0,0.0,6.0,0.0,0.0,414.9999308333449,0.0,0.0,0.0,0.0
PRV52733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,0.0,0.0,1.0,0.0,No,30.0,29.999970000030004,0.0,0.0,1.0,0.0,0.0,29.999970000030004,0.0,0.0,0.0,0.0
PRV52736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,1.0,0.0,No,50.0,49.999950000050006,0.0,0.0,1.0,0.0,0.0,49.999950000050006,0.0,0.0,0.0,0.0
PRV52738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17660.0,284.83870967741933,3200.0,50.0,0.8064516129032258,49.0,1.0,No,17660.0,360.40815591003764,50.0,1.0204081424406501,49.0,1.0,0.020408162848813003,360.40815591003764,0.0,0.0,0.0,17660.0
PRV52739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11400.0,215.0943396226415,1800.0,320.0,6.037735849056604,39.0,0.0,No,11400.0,292.3076848126235,320.0,8.205127994740309,39.0,0.0,0.0,292.3076848126235,0.0,0.0,0.0,0.0
PRV52740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6310.0,185.58823529411765,1300.0,100.0,2.9411764705882355,18.0,0.0,No,6310.0,350.555536080248,100.0,5.555555246913597,18.0,0.0,0.0,350.555536080248,0.0,0.0,0.0,0.0
PRV52741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,40.0,60.0,0.0,0.0,2.0,0.0,No,80.0,39.99998000001,0.0,0.0,2.0,0.0,0.0,39.99998000001,0.0,0.0,0.0,0.0
PRV52742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1270.0,211.66666666666666,500.0,0.0,0.0,3.0,0.0,No,1270.0,423.33319222226925,0.0,0.0,3.0,0.0,0.0,423.33319222226925,0.0,0.0,0.0,0.0
PRV52743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2070.0,345.0,700.0,0.0,0.0,6.0,1.0,No,2070.0,344.9999425000096,0.0,0.0,6.0,1.0,0.16666663888889352,344.9999425000096,0.0,0.0,0.0,2070.0
PRV52744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,200.0,200.0,0.0,0.0,2.0,0.0,No,400.0,199.99990000005,0.0,0.0,2.0,0.0,0.0,199.99990000005,0.0,0.0,0.0,0.0
PRV52745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47020.0,301.4102564102564,14010.0,560.0,3.58974358974359,152.0,1.0,No,47020.0,309.3421032280125,560.0,3.6842105020775624,152.0,1.0,0.006578947325138505,309.3421032280125,0.0,0.0,0.0,47020.0
PRV52746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,1.0,0.0,No,50.0,49.999950000050006,0.0,0.0,1.0,0.0,0.0,49.999950000050006,0.0,0.0,0.0,0.0
PRV52747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7520.0,358.0952380952381,1900.0,160.0,7.619047619047619,21.0,0.0,No,7520.0,358.0952210430847,160.0,7.619047256235844,21.0,0.0,0.0,358.0952210430847,0.0,0.0,0.0,0.0
PRV52748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,61.0,200.0,0.0,0.0,10.0,0.0,No,610.0,60.99999390000062,0.0,0.0,10.0,0.0,0.0,60.99999390000062,0.0,0.0,0.0,0.0
PRV52750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10700.0,411.53846153846155,2300.0,160.0,6.153846153846154,26.0,0.0,No,10700.0,411.53844571005976,160.0,6.153845917159773,26.0,0.0,0.0,411.53844571005976,0.0,0.0,0.0,0.0
PRV52751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,100.0,200.0,0.0,0.0,3.0,0.0,No,300.0,99.99996666667778,0.0,0.0,3.0,0.0,0.0,99.99996666667778,0.0,0.0,0.0,0.0
PRV52752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,280.0,500.0,0.0,0.0,2.0,0.0,No,560.0,279.99986000007,0.0,0.0,2.0,0.0,0.0,279.99986000007,0.0,0.0,0.0,0.0
PRV52753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,65.0,100.0,0.0,0.0,2.0,0.0,No,130.0,64.99996750001624,0.0,0.0,2.0,0.0,0.0,64.99996750001624,0.0,0.0,0.0,0.0
PRV52754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,1.0,0.0,No,10.0,9.999990000010001,0.0,0.0,1.0,0.0,0.0,9.999990000010001,0.0,0.0,0.0,0.0
PRV52755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5930.0,539.0909090909091,1900.0,0.0,0.0,9.0,0.0,No,5930.0,658.8888156790206,0.0,0.0,9.0,0.0,0.0,658.8888156790206,0.0,0.0,0.0,0.0
PRV52756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,55.0,90.0,0.0,0.0,4.0,1.0,No,220.0,54.99998625000344,0.0,0.0,4.0,1.0,0.24999993750001562,54.99998625000344,0.0,0.0,0.0,220.0
PRV52757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,1.0,0.0,No,50.0,49.999950000050006,0.0,0.0,1.0,0.0,0.0,49.999950000050006,0.0,0.0,0.0,0.0
PRV52758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,32.5,80.0,0.0,0.0,4.0,0.0,No,130.0,32.49999187500203,0.0,0.0,4.0,0.0,0.0,32.49999187500203,0.0,0.0,0.0,0.0
PRV52760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.0,814.0,2900.0,0.0,0.0,5.0,0.0,No,4070.0,813.9998372000325,0.0,0.0,5.0,0.0,0.0,813.9998372000325,0.0,0.0,0.0,0.0
PRV52761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4740.0,430.90909090909093,2500.0,0.0,0.0,11.0,0.0,No,4740.0,430.9090517355408,0.0,0.0,11.0,0.0,0.0,430.9090517355408,0.0,0.0,0.0,0.0
PRV52763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,70.0,70.0,1.0,0.0,No,50.0,49.999950000050006,70.0,69.99993000007001,1.0,0.0,0.0,49.999950000050006,0.0,0.0,0.0,0.0
PRV52764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,150.0,400.0,0.0,0.0,3.0,0.0,No,450.0,149.99995000001667,0.0,0.0,3.0,0.0,0.0,149.99995000001667,0.0,0.0,0.0,0.0
PRV52766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,182.72727272727272,900.0,0.0,0.0,11.0,1.0,No,2010.0,182.727256115704,0.0,0.0,11.0,1.0,0.09090908264462885,182.727256115704,0.0,0.0,0.0,2010.0
PRV52767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,172.5,500.0,40.0,10.0,4.0,0.0,No,690.0,172.49995687501078,40.0,9.999997500000624,4.0,0.0,0.0,172.49995687501078,0.0,0.0,0.0,0.0
PRV52768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7310.0,292.4,3300.0,90.0,3.6,25.0,0.0,No,7310.0,292.39998830400043,90.0,3.5999998560000055,25.0,0.0,0.0,292.39998830400043,0.0,0.0,0.0,0.0
PRV52769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0,1.0,0.0,No,40.0,39.999960000040005,0.0,0.0,1.0,0.0,0.0,39.999960000040005,0.0,0.0,0.0,0.0
PRV52770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,155.71428571428572,500.0,0.0,0.0,7.0,0.0,No,1090.0,155.71426346939094,0.0,0.0,7.0,0.0,0.0,155.71426346939094,0.0,0.0,0.0,0.0
PRV52771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,62.5,100.0,0.0,0.0,4.0,0.0,No,250.0,62.499984375003905,0.0,0.0,4.0,0.0,0.0,62.499984375003905,0.0,0.0,0.0,0.0
PRV52772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2050.0,170.83333333333334,500.0,0.0,0.0,12.0,0.0,No,2050.0,170.8333190972234,0.0,0.0,12.0,0.0,0.0,170.8333190972234,0.0,0.0,0.0,0.0
PRV52773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,75.0,100.0,0.0,0.0,2.0,0.0,No,150.0,74.99996250001874,0.0,0.0,2.0,0.0,0.0,74.99996250001874,0.0,0.0,0.0,0.0
PRV52774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,75.0,100.0,0.0,0.0,4.0,0.0,No,300.0,74.99998125000468,0.0,0.0,4.0,0.0,0.0,74.99998125000468,0.0,0.0,0.0,0.0
PRV52775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3790.0,541.4285714285714,2000.0,0.0,0.0,7.0,0.0,No,3790.0,541.4284940816437,0.0,0.0,7.0,0.0,0.0,541.4284940816437,0.0,0.0,0.0,0.0
PRV52777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,130.0,200.0,0.0,0.0,2.0,0.0,No,260.0,129.99993500003248,0.0,0.0,2.0,0.0,0.0,129.99993500003248,0.0,0.0,0.0,0.0
PRV52778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,1.0,0.0,No,100.0,99.99990000010001,0.0,0.0,1.0,0.0,0.0,99.99990000010001,0.0,0.0,0.0,0.0
PRV52781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,1.0,0.0,No,100.0,99.99990000010001,0.0,0.0,1.0,0.0,0.0,99.99990000010001,0.0,0.0,0.0,0.0
PRV52782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730.0,173.0,1100.0,0.0,0.0,7.0,0.0,No,1730.0,247.14282183673973,0.0,0.0,7.0,0.0,0.0,247.14282183673973,0.0,0.0,0.0,0.0
PRV52783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,70.0,0.0,0.0,1.0,0.0,No,70.0,69.99993000007001,0.0,0.0,1.0,0.0,0.0,69.99993000007001,0.0,0.0,0.0,0.0
PRV52784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,135.0,200.0,0.0,0.0,2.0,0.0,No,270.0,134.99993250003374,0.0,0.0,2.0,0.0,0.0,134.99993250003374,0.0,0.0,0.0,0.0
PRV52785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,1.0,0.0,No,60.0,59.99994000006001,0.0,0.0,1.0,0.0,0.0,59.99994000006001,0.0,0.0,0.0,0.0
PRV52786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,60.0,100.0,0.0,0.0,2.0,0.0,No,120.0,59.999970000015,0.0,0.0,2.0,0.0,0.0,59.999970000015,0.0,0.0,0.0,0.0
PRV52787,67000.0,6090.909090909091,11000.0,11748.0,1068.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,67000.0,6090.908537190134,11748.0,1067.9999029090998,11.0,0.0,0.0,6090.908537190134,67000000000.0,1.8059701489572286,0.0,0.0
PRV52788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115280.0,287.48129675810475,3300.0,1490.0,3.71571072319202,373.0,1.0,No,115280.0,309.0616613698079,1490.0,3.9946380589956085,373.0,1.0,0.002680965140265509,309.0616613698079,0.0,0.0,0.0,115280.0
PRV52789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12500.0,328.94736842105266,2500.0,170.0,4.473684210526316,38.0,0.0,No,12500.0,328.9473597645432,170.0,4.473684092797788,38.0,0.0,0.0,328.9473597645432,0.0,0.0,0.0,0.0
PRV52790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6860.0,245.0,1100.0,200.0,7.142857142857143,15.0,1.0,No,6860.0,457.3333028444465,200.0,13.333332444444505,15.0,1.0,0.06666666222222252,457.3333028444465,0.0,0.0,0.0,6860.0
PRV52791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,200.0,0.0,0.0,1.0,0.0,No,200.0,199.99980000020003,0.0,0.0,1.0,0.0,0.0,199.99980000020003,0.0,0.0,0.0,0.0
PRV52792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,64.0,100.0,80.0,16.0,5.0,0.0,No,320.0,63.99998720000256,80.0,15.99999680000064,5.0,0.0,0.0,63.99998720000256,0.0,0.0,0.0,0.0
PRV52793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4230.0,248.8235294117647,1500.0,60.0,3.5294117647058822,17.0,0.0,No,4230.0,248.82351477508735,60.0,3.5294115570934377,17.0,0.0,0.0,248.82351477508735,0.0,0.0,0.0,0.0
PRV52794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,30.0,0.0,0.0,1.0,0.0,No,30.0,29.999970000030004,0.0,0.0,1.0,0.0,0.0,29.999970000030004,0.0,0.0,0.0,0.0
PRV52795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6150.0,323.6842105263158,2700.0,80.0,4.2105263157894735,13.0,0.0,No,6150.0,473.0768866863934,80.0,6.15384568047341,13.0,0.0,0.0,473.0768866863934,0.0,0.0,0.0,0.0
PRV52796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16690.0,347.7083333333333,3300.0,140.0,2.9166666666666665,16.0,4.0,No,16690.0,1043.1249348046915,140.0,8.749999453125033,16.0,4.0,0.24999998437500096,1043.1249348046915,0.0,0.0,0.0,4172.5
PRV52797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,300.0,0.0,0.0,1.0,0.0,No,300.0,299.99970000030004,0.0,0.0,1.0,0.0,0.0,299.99970000030004,0.0,0.0,0.0,0.0
PRV52798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18160.0,324.2857142857143,2500.0,200.0,3.5714285714285716,38.0,0.0,No,18160.0,477.89472426592835,200.0,5.263157756232691,38.0,0.0,0.0,477.89472426592835,0.0,0.0,0.0,0.0
PRV52799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,75.0,100.0,0.0,0.0,2.0,0.0,No,150.0,74.99996250001874,0.0,0.0,2.0,0.0,0.0,74.99996250001874,0.0,0.0,0.0,0.0
PRV52800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1890.0,236.25,900.0,90.0,11.25,6.0,0.0,No,1890.0,314.9999475000087,90.0,14.999997500000417,6.0,0.0,0.0,314.9999475000087,0.0,0.0,0.0,0.0
PRV52801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10510.0,339.03225806451616,3200.0,260.0,8.387096774193548,22.0,2.0,No,10510.0,477.7272510123977,260.0,11.818181280991759,22.0,2.0,0.09090908677685969,477.7272510123977,0.0,0.0,0.0,5255.0
PRV52803,9000.0,4500.0,6000.0,2136.0,1068.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,9000.0,4499.997750001125,2136.0,1067.999466000267,2.0,0.0,0.0,4499.997750001125,9000000000.0,1.333333333037037,0.0,0.0
PRV52804,36000.0,36000.0,36000.0,1068.0,1068.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,36000.0,35999.964000036,1068.0,1067.9989320010682,1.0,0.0,0.0,35999.964000036,36000000000.0,0.9999999999722222,0.0,0.0
PRV52806,16000.0,8000.0,10000.0,2136.0,1068.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,16000.0,7999.996000001999,2136.0,1067.999466000267,2.0,0.0,0.0,7999.996000001999,16000000000.0,1.2499999998437499,0.0,0.0
PRV52807,17000.0,8500.0,9000.0,2136.0,1068.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,17000.0,8499.995750002125,2136.0,1067.999466000267,2.0,0.0,0.0,8499.995750002125,17000000000.0,1.0588235292871973,0.0,0.0
PRV52808,31000.0,7750.0,11000.0,4272.0,1068.0,4.0,0.0,80.0,80.0,80.0,0.0,0.0,1.0,0.0,No,31080.0,6215.998756800249,4272.0,854.3998291200342,5.0,0.0,0.0,6215.998756800249,387.49999515625007,1.4193548385265349,0.0,0.0
PRV52810,76000.0,12666.666666666666,32000.0,6408.0,1068.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,76000.0,12666.664555555908,6408.0,1067.9998220000296,6.0,0.0,0.0,12666.664555555908,76000000000.0,2.5263157892742383,0.0,0.0
PRV52813,142000.0,8352.941176470587,30000.0,14952.0,879.5294117647059,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,142000.0,9466.666035555598,14952.0,996.7999335466711,15.0,0.0,0.0,9466.666035555598,142000000000.0,3.5915492953446737,0.0,0.0
PRV52814,6000.0,3000.0,3000.0,2136.0,1068.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,6000.0,2999.9985000007496,2136.0,1067.999466000267,2.0,0.0,0.0,2999.9985000007496,6000000000.0,0.9999999996666668,0.0,0.0
PRV52815,390000.0,15000.0,125000.0,27768.0,1068.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,390000.0,16249.999322916694,27768.0,1156.9999517916685,24.0,1.0,0.041666664930555625,16249.999322916694,390000000000.0,8.333333332777778,0.0,390000.0
PRV52816,3000.0,3000.0,3000.0,1068.0,1068.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,3000.0,2999.9970000030003,1068.0,1067.9989320010682,1.0,0.0,0.0,2999.9970000030003,3000000000.0,0.9999999996666668,0.0,0.0
PRV52818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9730.0,249.48717948717947,2500.0,10.0,0.2564102564102564,35.0,0.0,No,9730.0,277.9999920571431,10.0,0.28571427755102063,35.0,0.0,0.0,277.9999920571431,0.0,0.0,0.0,0.0
PRV52820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6510.0,203.4375,1200.0,220.0,6.875,30.0,1.0,No,6510.0,216.9999927666669,220.0,7.333333088888897,30.0,1.0,0.033333332222222255,216.9999927666669,0.0,0.0,0.0,6510.0
PRV52821,1661000.0,9601.156069364162,57000.0,179424.0,1037.1329479768785,131.0,1.0,161970.0,299.94444444444446,4200.0,1550.0,2.8703703703703702,314.0,4.0,Yes,1822970.0,4096.561788547052,180974.0,406.683145153521,445.0,5.0,0.011235955030930438,4096.561788547052,10.25498549107702,5.936785068617059,0.0,364594.0
PRV52822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43480.0,322.0740740740741,3300.0,910.0,6.7407407407407405,97.0,1.0,No,43480.0,448.247418059305,910.0,9.381443202253163,97.0,1.0,0.010309278244234246,448.247418059305,0.0,0.0,0.0,43480.0
PRV52823,46000.0,6571.428571428572,14000.0,7476.0,1068.0,7.0,1.0,19100.0,238.75,2100.0,480.0,6.0,63.0,1.0,No,65100.0,929.9999867142859,7956.0,113.65714123346942,70.0,2.0,0.028571428163265314,929.9999867142859,2.408376963224692,2.130434782284499,0.0,32550.0
PRV52824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8740.0,208.0952380952381,3300.0,300.0,7.142857142857143,39.0,0.0,No,8740.0,224.10255835634467,300.0,7.692307495069039,39.0,0.0,0.0,224.10255835634467,0.0,0.0,0.0,0.0
PRV52825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5870.0,266.8181818181818,1100.0,0.0,0.0,21.0,0.0,No,5870.0,279.52379621315254,0.0,0.0,21.0,0.0,0.0,279.52379621315254,0.0,0.0,0.0,0.0
PRV52826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101600.0,347.94520547945206,3300.0,1020.0,3.493150684931507,103.0,0.0,Yes,101600.0,986.407757413517,1020.0,9.902912525214441,103.0,0.0,0.0,986.407757413517,0.0,0.0,0.0,0.0
PRV52827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282060.0,350.82089552238807,3300.0,1630.0,2.027363184079602,296.0,21.0,No,282060.0,952.9054021861305,1630.0,5.506756738152849,296.0,21.0,0.0709459457062637,952.9054021861305,0.0,0.0,0.0,13431.42857142857
PRV52828,212000.0,9217.391304347826,39000.0,24564.0,1068.0,20.0,1.0,9050.0,430.95238095238096,3400.0,220.0,10.476190476190476,18.0,0.0,Yes,221050.0,5817.1051100761815,24784.0,652.210509152355,38.0,1.0,0.026315788781163457,5817.1051100761815,23.42541436205244,4.23113207501266,0.0,221050.0
PRV52829,40000.0,6666.666666666667,11000.0,6408.0,1068.0,6.0,0.0,186800.0,354.4592030360531,11300.0,1790.0,3.396584440227704,320.0,9.0,No,226800.0,695.7055193383267,8198.0,25.147239186664912,326.0,9.0,0.027607361878505026,695.7055193383267,0.2141327623114875,1.6499999997525,0.0,25200.0
PRV52830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7250.0,213.23529411764707,2300.0,220.0,6.470588235294118,28.0,0.0,No,7250.0,258.92856218112274,220.0,7.857142576530622,28.0,0.0,0.0,258.92856218112274,0.0,0.0,0.0,0.0
PRV52831,246000.0,12300.0,57000.0,19224.0,961.2,19.0,0.0,1920.0,174.54545454545453,800.0,0.0,0.0,11.0,0.0,No,247920.0,8263.999724533342,19224.0,640.7999786400007,30.0,0.0,0.0,8263.999724533342,128.1249999332682,4.634146341086654,0.0,0.0
PRV52832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10180.0,328.38709677419354,3000.0,100.0,3.225806451612903,30.0,0.0,No,10180.0,339.3333220222226,100.0,3.3333332222222256,30.0,0.0,0.0,339.3333220222226,0.0,0.0,0.0,0.0
PRV52833,26000.0,6500.0,10000.0,4272.0,1068.0,4.0,1.0,1460.0,146.0,400.0,200.0,20.0,8.0,0.0,No,27460.0,2288.333142638905,4472.0,372.66663561111375,12.0,1.0,0.08333332638888948,2288.333142638905,17.80821916588478,1.538461538224852,0.0,27460.0
PRV52835,128000.0,11636.363636363636,26000.0,11748.0,1068.0,11.0,0.0,12360.0,268.69565217391306,3300.0,200.0,4.3478260869565215,46.0,2.0,No,140360.0,2462.456097149893,11948.0,209.61403141028015,57.0,2.0,0.035087718682671604,2462.456097149893,10.355987054178318,2.2343749998079834,0.0,70180.0
PRV52836,51000.0,10200.0,29000.0,4272.0,854.4,5.0,0.0,2680.0,167.5,700.0,70.0,4.375,16.0,0.0,No,53680.0,2556.190354467126,4342.0,206.76189491610023,21.0,0.0,0.0,2556.190354467126,19.029850739167966,2.8431372546232216,0.0,0.0
PRV52837,22000.0,11000.0,15000.0,2136.0,1068.0,2.0,0.0,9930.0,143.91304347826087,1300.0,80.0,1.1594202898550725,57.0,0.0,No,31930.0,541.1864315053148,2216.0,37.55932139729964,59.0,0.0,0.0,541.1864315053148,2.2155085596963233,1.3636363635123967,0.0,0.0
PRV52838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25230.0,303.9759036144578,3300.0,370.0,4.457831325301205,61.0,0.0,No,25230.0,413.60655059661394,370.0,6.065573671056169,61.0,0.0,0.0,413.60655059661394,0.0,0.0,0.0,0.0
PRV52839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12290.0,372.42424242424244,3300.0,390.0,11.818181818181818,30.0,0.0,No,12290.0,409.6666530111116,390.0,12.99999956666668,30.0,0.0,0.0,409.6666530111116,0.0,0.0,0.0,0.0
PRV52841,13000.0,13000.0,13000.0,1068.0,1068.0,1.0,0.0,320.0,160.0,300.0,0.0,0.0,2.0,0.0,No,13320.0,4439.998520000493,1068.0,355.99988133337285,3.0,0.0,0.0,4439.998520000493,40.624999873046875,0.9999999999230769,0.0,0.0
PRV52842,286000.0,11916.666666666666,68000.0,25632.0,1068.0,24.0,1.0,110510.0,262.4940617577197,3300.0,1060.0,2.517814726840855,246.0,1.0,No,396510.0,1468.5555501164608,26692.0,98.85925889311386,270.0,2.0,0.007407407379972565,1468.5555501164608,2.588001085851163,5.706293705814857,0.0,198255.0
